,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,labelAtaxicGait,labelBradykinesia,labelFreezingOfGait,labelMuscleAtrophy,labelMyopathicGait,labelNoPathologicalGait,labelSittingWithTremor
1970-01-01 00:01:28.500,-0.30967992,0.082676960000000008,0.96203099999999997,11.053000000000003,-4.3063999999999991,0.30379999999999985,0,0,1,0,0,0,0
1970-01-01 00:01:29.000,-0.20616047999999998,0.13129884,0.9762830400000001,-2.359,-2.7999999999999994,-2.8770000000000007,0,0,1,0,0,0,0
1970-01-01 00:01:29.500,-0.27363379999999998,0.1140212,0.92377423999999986,5.4739999999999984,7.6341999999999999,-26.727400000000003,0,0,1,0,0,0,0
1970-01-01 00:01:30.000,-0.25437243999999998,0.1182424,0.96789919999999996,8.0695999999999994,-1.9460000000000002,-3.0673999999999997,0,0,1,0,0,0,0
1970-01-01 00:01:30.500,-0.27242356000000001,0.11596588000000002,0.95894684000000008,-2.0356000000000001,-2.4598000000000004,18.807600000000001,0,0,1,0,0,0,0
1970-01-01 00:01:31.000,-0.23471335999999998,0.13210159999999999,0.96880687999999993,2.0453999999999999,-8.6716000000000015,0.25479999999999997,0,0,1,0,0,0,0
1970-01-01 00:01:31.500,-0.26563547999999998,0.12627488000000001,0.95596515999999976,1.6282000000000003,-0.23239999999999952,-12.709200000000001,0,0,1,0,0,0,0
1970-01-01 00:01:32.000,-0.24080847999999999,0.12083612000000001,0.97052219999999989,-1.7094,-8.2319999999999993,-2.73,0,0,1,0,0,0,0
1970-01-01 00:01:32.500,-0.34504283999999996,0.1133502,0.90686259999999985,-3.4482000000000004,-3.1220000000000026,-4.4184000000000001,0,0,1,0,0,0,0
1970-01-01 00:01:33.000,-0.30695199999999995,0.096304359999999992,0.92093651999999993,-4.2490000000000014,-0.86520000000000008,6.8487999999999989,0,0,1,0,0,0,0
1970-01-01 00:01:33.500,-0.31753183999999995,0.09588468,0.93583516,18.898600000000002,51.364600000000003,12.563599999999999,0,0,1,0,0,0,0
1970-01-01 00:01:34.000,-0.32102591999999996,0.16375084000000001,0.9059329599999999,-1.9865999999999997,-62.017199999999995,-21.0364,0,0,1,0,0,0,0
1970-01-01 00:01:34.500,-0.22143731999999999,0.12051891999999999,0.97366247999999989,2.0384000000000002,-39.283999999999999,9.4807999999999986,0,0,1,0,0,0,0
1970-01-01 00:01:35.000,-0.16066423999999999,0.17591179999999998,0.97801300000000002,-0.18899999999999995,12.586000000000002,-4.6130000000000004,0,0,1,0,0,0,0
1970-01-01 00:01:35.500,-0.26315644000000005,0.15513275999999998,0.95521851999999996,1.4125999999999996,6.5043999999999995,-4.8916000000000004,0,0,1,0,0,0,0
1970-01-01 00:01:36.000,-0.20854923999999997,0.15036743999999999,0.97417243999999992,-0.10640000000000004,-12.847799999999999,-0.4549999999999999,0,0,1,0,0,0,0
1970-01-01 00:01:36.500,-0.26568916000000004,0.14239352,0.94253052000000015,-5.9653999999999998,-1.7219999999999993,-21.9604,0,0,1,0,0,0,0
1970-01-01 00:01:37.000,-0.30036888,0.12775596,0.93484696000000012,5.1002000000000001,56.070000000000007,9.5787999999999993,0,0,1,0,0,0,0
1970-01-01 00:01:37.500,-0.26413732000000001,0.12664820000000002,0.91000776000000017,-10.179400000000001,-16.518600000000003,-15.818600000000002,0,0,1,0,0,0,0
1970-01-01 00:01:38.000,-0.29620379999999996,0.089035599999999993,0.95322991999999995,12.417999999999999,-56.128799999999998,-1.2628000000000004,0,0,1,0,0,0,0
1970-01-01 00:01:38.500,-0.27230399999999999,0.12961523999999999,0.94339671999999974,-2.6166,-4.7446000000000019,-3.0954000000000006,0,0,1,0,0,0,0
